2015-01-09T11:40:19+0000,"Nein, nicht alle Terroristen sind Moslem. Breivik, RFA, IRA, ETA, FARC, NSU etc. Solche Aussagen sind Polemik.",
2015-01-19T15:05:50+0000,"Vllt weil man nur das einstudierte, profimanipulierende gewohnt ist aus dem Fernsehen?",
2014-12-19T09:38:57+0000,"@ Florian - wie du das betitelst und ob du dort warst, geht mir an demselben vorbei. Ich hab mich mit denen unterhalten und kenne die 3 seit einem Jahr..",
2015-01-10T14:24:27+0000,"Oder in die Geschlossene Anstalt, wegen völliger Verblödung!",
2014-12-17T20:30:00+0000,Dann fallen die Läuse wenigstens nicht runter...,
2015-01-07T06:00:59+0000,Ohh armes Deutschland,
2015-01-25T11:44:08+0000,Lasst euch nicht unterkriegen! Viele Grüße aus Aachen!,
2015-01-07T08:31:31+0000,"Hoffe, nächsten Montag werden es noch mehr 👥",
2015-01-12T15:29:53+0000,"Wo bleibt nur die immer geforderte Toleranz, selber aber mögliche ""Intolerante"" nicht tolerieren.",
2015-01-19T13:23:36+0000,aber bis nächste woche wird die polizei hoffentlich ein sicherheitskonzept haben damit wir wieder auf die straßen können.,
2015-01-01T09:11:39+0000,"Diese ""Frau"" beleidigt die Leute hier aufs schärfste....und DU unterstützt sie dabei.",
2014-12-27T15:52:35+0000,Egal wie es war... ich denke das ein Gottesdienst keine Multikultiveranstaltung ist!,
2015-01-24T21:12:39+0000,"OK. Wenn ich einen sehe, nehm ich ihn an die Leine.",
2015-01-12T22:32:01+0000,Die usa muss mal wieder Dresden platt machen und die Russen die Germanen Mädels schänden,
2015-01-26T05:40:20+0000,Zum kotzen !,
2015-01-14T21:50:02+0000,Sagt der Vic...,
2015-01-26T22:30:16+0000,Der Handel kann es verschmerzen,
2015-01-09T20:20:49+0000,"Mal eine ganz andere Frage. Die nigerianische Stadt BAGA wurde von Boko Haram, die ja nun unstrittig ebenfalls eine Islamistische Terrorgruppe ist, dem Erdboden gleichgemacht. Es sollen hierbei bis zu 2.000 Menschen abgeschlachtet worden sein. Mit Verlaub auf die 16 Toten in Paris, wo alle schreien: ICH BIN CHARLIE, wieso schreit nicht ein Einziger: ICH BIN BAGA ? Ich meine, es wurden 2.000 (!) Menschen getötet, also deutlich mehr als in Frankreich, aber komischerweise macht sich da niemand wirklich Gedanken über diese Tatsache oder ist deswegen tief bestürzt. Warum nicht ? Mag es daran liegen, weil es zu weit entfernt ist ? Oder die Menschen, aus der Sicht von den Europäern einfach weniger Wert sind, weil vllt. technisch nicht so weit entwickelt ? Oder einfach nur, weil es Afrikaner sind, mit denen man eh nix zu tun hat und keinerlei Beziehung hat und haben will ? Oder einfach nur, weil die ja so anders sind ? Was auch immer die Antwort sein mag, aber auch diese Menschen wurden 'im Namen des Islam' abgeschlachtet ! Gerade in Ländern, wie Nigeria, wo der Staat nicht den Durchgriff wie in Deutschland hat, sieht man doch deutlich was passiert, wenn die Islamisten an die Macht kommen, und wenn es nur in einigen Gebieten ist. Dies bedeutet nicht, dass es hier in Deutschland in ein paar Jahren genauso aussieht, aber es zeigt deutlich, dass der Islam Religion und Staat nicht voneinander trennt und es zeigt, dass es wohl deutlich mehr radikale Muslime gibt, wenn diese nur den Raum hierfür bekommen. Ebenso ist auch in diesen Fällen zu sehen, dass das, was angestrebt wird, einen absoluten Rückschritt bedeuten würde. In diesem Sinne vllt. auch einmal nicht nur bis Frankreich denken, sondern auch darüber hinaus. Es gibt so vieles mehr wofür man: Je suis brüllen könnte, denn es gibt so viele Opfer mehr.",
2014-12-21T23:12:38+0000,Hab noch eine Frage: Dürfen Rassisten auch verreisen?????? das wäre doch ungerecht!!!!!!!!!!!!!!!!!!!!!!! ,)
2015-01-15T23:38:23+0000,"naja,für Trockensäue gibt es nur zeitloses Gefasel mit Gehirnschutz unter dem Helm",
2014-12-30T01:29:56+0000,3. Es heisst *Guck und * Birmingham und so weit wie dort ist es hier noch lange nicht .,
2015-01-11T17:50:51+0000,Achtung ! wie gibt viele muslim in deutschland <3 es gibt auch vielen deutschen personnen in arabisch land //peace//,
2014-12-16T18:59:03+0000,"12. und 13. im gleichen ""Positionspapier""?!",
2015-01-13T08:59:57+0000,http://www.huffingtonpost.de/2015/01/12/juden-verlassen-frankreich_n_6460212.html,
2015-01-18T16:33:10+0000,"Die Sache hat einen mächtigen Beigeschmack, man könnte sich durchaus vorstellen, dass der Geheimdienst die Drohungen selbst inzidiert hat, damit das Regime endlich einen Vorwand hat, die Demos zu untersagen. Mich würde das auch nicht mehr wundern. Komisch nur, dass in Paris 3 Millionen Demonstranten von den Einsatzkräften geschützt werden konnten, in Deutschland nich mal 30.000.",
2015-01-14T17:01:24+0000,Und so geht's weiter. Dieser Gutmenschenunsinn wird nie aufhören.,
2014-12-10T14:15:17+0000,Und noch ein Wort zu Presse. Die ehemaligen Bürger der DDR kennen und durchschauen das Propaganda Konstrukt und den Versuch das ganze in die RECHTE Ecke zu schieben. Ich hoffe auch alle anderen.,
2014-12-28T22:01:35+0000,Was jetzt? Ausländer? Islamisten? Salafisten? Gegen was seid ihr eigentlich?,
2014-12-24T13:36:41+0000,Du bist vielleicht lustig die Massen es sind nicht mehr als max.8 % der Bevölkerung wo ist den der Rest.,
2015-01-22T10:34:51+0000,Stolpere weiter durch dein rosarotes Leben und jetzt troll dich.,
2015-01-03T23:24:43+0000,"Leben ja auch hier im sicheren Deutschland. Weiß nicht ob sie auch so reden würden, wenn sie vor Ort wären.",
2015-01-05T20:03:09+0000,Ich glaub ich zieh nach Dresden. Dort ist es am sichersten,
2015-01-15T10:58:21+0000,Ein käfig voller helden geführt von der olsen bande!,
2014-12-07T15:52:24+0000,Beide haben ihr leben gelassen um anderen zu helfen. !!!!  Leute hängt euch weg.,
2014-12-08T09:28:24+0000,Es gibt Sachen auf Gottes Erde die werd ich nie verstehen...,
2015-01-09T17:57:57+0000,"Ja, naja, was heißt mögen. Is mir e bissl wurst. Verwundert mich nur.",
2014-12-18T23:40:40+0000,https://www.facebook.com/events/367184713459307/?fref=ts,
2015-01-15T20:21:07+0000,"Abstiegsängste haben wir, so schreibt der Spiegel! Na mal sehen, ob  die Presse nun wieder 12 Wochen braucht, bis sie weiss, wovor wir  wirklich Angst haben!!! Es wäre einfacher auf uns zu hören!",
2015-01-22T08:05:14+0000,Ich starte die 'Nazi-Pic(g) Challange'! - Ich nominiere euch ALLE!,
2014-12-24T23:14:33+0000,Amen,
2015-01-09T19:44:00+0000,"Das stimmt wohl. Ich habe nur Bedenken, dass sich alles im wahrsten Sinne des Wortes ""totlaufen"" wird, wenn irgendwann ein bestimmter Punkt erreicht ist.",
2015-01-14T23:15:27+0000,Legida ihr müsst daran denken das ca. 5mal mehr nicht bei Facebook sind. Die haben einfach gespeichert immer montags. Glaube dass das einige jetzt nicht mitbekommen......,
2014-12-29T22:17:16+0000,"Wenn ""das Volk"" tatsächlich aufwachen würde, dann würde es gegen die wirklichen Verursacher des herrschenden Leids (Politik/Wirtschaft) protestieren, anstatt sich mit Kagida gegen Flüchtlinge zu wenden.",
2015-01-13T23:54:57+0000,"Das macht so einen Spaß, die nopigas sind so einfältig, und naiv. Zwei  Antworten mit den richtigen Fakten und schon sind sie Mundtod.",
2015-01-04T18:58:07+0000,wie soll das Geld abschaffen funktionieren ? Bitte jetzt nicht sagen jeder nimmt sich was er/sie braucht. Damit man etwas zu schätzen vermag muss es einen finanziellen Wert haben. Ich empfehle dazu einschlägige Literatur.,
2015-01-20T09:11:07+0000,http://youtu.be/6OP2gSnFjv0,
2015-01-18T22:13:40+0000,"Ich bin stolz auf Kathrin! Es war sehr wichtig, sich der Öffentlichkeit zu stellen! Auch wenn der ein oder der Andere der Meinung ist sie hätte mehr geben können.. Vielleicht, aber SIE war da, nicht ihr, die ihr euch nun das Maul zerfetzt!! Es war ein Schritt und es ist alles sachlich gelaufen! Hut ab Frau O!!!!!!",
2015-01-07T17:25:56+0000,"Die fette Roth mag diese Multikultischeiße doch auch. Hat den Begriff doch erfunden.  :-)  Na ja, die denkt vielleicht an ihre Aufenthalte in der Familienimmoblie in Bodrum/Türkei..... wo SIE sich ins türkische Stadleben einfzufügen giert. Hat wahrscheinlich auch einen von der Türkei finanzierten Sprachkurs erhalten und viele von der Türkei bezahlte Leute um sich, die ihr die Intergration, täglich auf dem silbernen Tablettchen präsentiert, erleichtern.",
2014-12-02T21:15:04+0000,Viel Zeit gelassen mit lesen haste Dir ja nicht. Dein Kommentar ist einer der ersten.,
2014-12-31T14:56:25+0000,2015......wird einiges anders laufen!!!!! Das hoffe ich!!!!! Und darauf stoße ich um 24:00 an......,
2015-01-07T15:45:56+0000,"Warum macht Pegida nicht auch mal Samstags eine Demo, da würden noch viel mehr kommen...!!!",
2015-01-14T06:14:22+0000,"Ähhhm Technik kann man leihen und mieten, das ist gar nicht so teuer ;)",
2015-01-13T07:24:18+0000,"Man hat eben gelesen, wir müssen auf Sie zugehen und nicht andersrum.",
2015-01-22T14:00:40+0000,schau dir doch die gutmenschen an... zum kotzen,
2014-11-23T20:48:45+0000,"Stimmt genau, gegen Frauen und Kinder hab ich wenig einzuwenden",
2015-01-11T17:45:51+0000,"Die SPD buhlt schon länger um muslimische Wählerstimmen, da wundern mich auch solche Sprüche nicht mehr. Was mich wundert ist, das Frau Fahimi sich noch nicht zu Wort gemeldet hat.",
2014-12-05T14:12:59+0000,"Wen wundert es das es so gekommen ist. Bei dieser Linken Propaganda und Lügenpresse. Da werden friedliche Demonstranten doch sofort als pöbelnder und brandschatzender Mob dargestellt. Soviel zum Thema ""Meinungsfreiheit"".",
2015-01-01T14:02:54+0000,"Das ist nicht  nur Bevormundung, sondern üble Nachrede!",
2015-01-03T17:27:07+0000,"Garnicht beachten!! Sie sind schon so verzweifelt aus Angst ihr Reichtum und ihre Macht zu verlieren, dass sie jetzt schon Kinder belügen müssen. Weil die glauben es ihnen vielleicht!! :D",
2015-01-12T18:02:34+0000,"Wie hier Jemand nicht begreift daß es nicht um ""Rassismus"" geht!",
2015-01-12T18:08:13+0000,"Jeder Westdeutsche,  der dies liest: Der Westen muss aufwachen! Heute in einer Woche im Ruhrgebiet.",
2014-11-28T18:32:34+0000,Gepostet in der nähe von Nürnberg!!!,
2015-01-12T20:56:40+0000,"Darum kümmert sich der  werte Herr Maas nicht. Stattdessen über die Menschen, die sich darüber beschweren oder auf die Straße gehen.....  Mann, Mann... ist unser Land kaputt. Und so ein Krawattenträger denkt, die ganze Welt dreht sich nur um ihn ?",
2014-12-29T13:47:46+0000,"""Autobahn""ist auch ein Begriff aus der Nazizeit.",
2015-01-25T16:01:10+0000,https://www.facebook.com/1544322285807208/photos/pb.1544322285807208.-2207520000.1422200961./1544325449140225/?type=1&theater,
2014-12-19T17:02:40+0000,"Nochmal, die Regierung und die Lobbyisten wollen das Freihandelsabkommen, nicht das Volk.",
2015-01-07T19:08:19+0000,Je voudrais exprimer mes sincères condoléances à toutes les familles qui ont perdu des proches.,
2015-01-07T17:17:12+0000,"Das ist das was die Regierung will! Uns alle ausrotten.  Find  schon garkeine worte mehr! In mir brodelt es wie noch nie! Und wenn ich das geschwärzt aus der lügen Presse höre , wird mir einfacg nur noch schlecht. Lasst uns den landtag stürmen und die leute mal Kräftig schütteln! !! Man hat einfach nur noch angst und wenn man nichts ernst nimmst oder ignoriert oder schön redet,  sieht man ja wo es hinführt! !!!",
2015-01-12T22:34:20+0000,Ja ist der pure Neid was denn sonst,
2015-01-01T02:57:12+0000,"...WIR SIND GOLD UND STOLZ AUF DEUTSCHLAND...http://www.youtube.com/watch?v=7-3kcArUgK4   und frohes neues...(es tut so gut endlich mal Menschen für Ihre Freiheit und Würde sich erheben zu sehen. Danke an die vielen aufrichtigen und sachlich argumentierenden Leute hier, die trotz all des Unbehagens und der gegenwärtigen Sorgen dennoch eine solch positive und für die Zukunft optimistisch stimmende Atmosphäre verbreiten. WEITER SO!!!",
2014-12-27T01:38:24+0000,https://www.change.org/p/alle-mit-der-unterschrift-sagt-ihr-ja-zu-pegida?recruiter=62425289&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive,
2015-01-20T18:24:11+0000,"Vielleicht sollten auch einmal von den Politikern Genesungswünsche für die Polizisten kommen, mit gleichzeitigem Verurteilen solcher Krawalle von Linken. Im Moment lehnen sie sich ja eher zufrieden zurück, wenn gegen Pegida demonstriert wird, wie schön für die Regierung.",
2015-01-10T09:47:09+0000,"So einen Vorfall sollte man nicht für "" Politik"" benutzen ..... dieses Vorgehen hat angst gemacht und aufgrund der Vorgehensweise vertraue ich auch hier der medialen Darstellung nicht .....",
2015-01-20T13:06:47+0000,"Herr Gutmann, die globale Kapitalisierung und Ausnutzung ist in vollem Gange. Große Firmen zahlen hier keine Steuern mehr in Deutschland. Warum? Dank einfacher Steuertricks, Dumpinglöhne sind ein Problem, Gewerkschaften werden locker ausgehebelt usw! Und IHR habt Angst vor 5 % Moslems in ganz Deutschland? Ernsthaft?",
2015-01-10T18:42:26+0000,Leider heutzutage wahre Worte!,
2015-01-09T19:50:01+0000,"die dämliche Gewerkschaft IG BCE hat in ihrem Rundschreiben an alle Betriebsräte erstmal geschrieben ""Samstag der 15. Januar"" :-D der war das letzte mal 2011!  Es ist aber gut zu wissen was so mit den Beiträgen der Mitglieder so getrieben wird! ",
2015-01-04T12:13:06+0000,"NPD ..... hätte ich mir nun aber auch nicht gewünscht, das die soviele Likes haben .....",
2015-01-23T17:44:27+0000,"Nochmal NEIN - Die Unruhen werden ausschließlich von den zivilen Krawallmachern und Demokratiefeinden Herrn Jungs verursacht, warum also sollen WIR deswegen zuhause bleiben? Das ist verdrehte Welt.",
2015-01-19T17:42:27+0000,Kerze brennt. Grüsse aus Aschersleben,
2014-12-22T21:28:55+0000,Die Deutschen leben noch...,
2015-01-22T16:57:51+0000,Ach! Dafür hätten dann die Schulen Geld? So plötzlich? Ist ja interessant.,
2015-01-20T10:12:14+0000,Da hat aber einer Ahnung,
2015-01-26T09:05:06+0000,"Was Deutschland schadet ist das Vernachlässigen der Innenpolitik, Das Vernachlässigen in der Zusammenarbeit mit dem Volk die Innen und Außenpolitik zu gestalten. Die strikte Weigerung an politischen und wirtschaftlichen Entscheidungen das Volk in Form von Volksentscheiden teilnehmen zu lassen.Die kontraproduktive unterwürfige Politik gegfenüber der USA und der NATO,Die beteiligung der BRD an militärischen Kampfeinsätzen in der Welt. Die Vorbereitung eines Angriffskrieges gegen Russland.Die Beteiligung an den wirtschaftsschädigenden Sanktionen gegen Russland. Die Mitbeteiligung am faschistisch geprägten Putsch in der Ukraine durch deutsche Geheimdienste, CDU nahe Gremien, sowie durch die Regierung. Horrende Geldspenden u.v.a.m. das schadet dem Ansehen Deutschlands.Nicht zuletz, das regieren von Politikern, die nicht den mehrheitlichen Willen des Volkes besitzen.",
2014-12-22T05:46:25+0000,http://www.merkur-online.de/tv/rtl-reporter-gibt-sich-pegida-anhaenger-zr-4562478.html,
2015-01-17T10:50:57+0000,😂😂😂👍,
2014-12-20T15:07:24+0000,"Ich Frage mich, wieso der Mann in den Medien als auslaenderfeindlich bezeichnet wird. Es ist sein Recht als Eigentümer über sein Eigentum zu entscheiden und dafür hat ihn niemand zu kritisieren.",
2015-01-11T13:18:42+0000,"Sral kowski theoretisch stimmt es schon, der Platz War tatsächlich aber abgegrenzt...auf den Webcambildern der Frauenkirche gut zu sehen",
2015-01-25T23:12:49+0000,Klar gerne doch 😊Heike Berwald,
2015-01-07T12:57:07+0000,"So traurig wie es ist, würden solche Anschläge in Dresden passieren würden viele Deutsche und unsere Politiker feiern und sagen: ""Ihr PEGIDA Leute seid selber schuld... """,
2015-01-12T17:46:08+0000,Ich als Saarländer schäme mich für diese Knallcharge!,
2015-01-06T11:26:35+0000,@Name es gibt ein schönes und hier sehr zutreffendes bild (das ich leider nicht posten kann) auf dem steht: ironie setzt intelligenz voraus. Das erklärt schon das ganze dilemma,
2015-01-07T08:44:56+0000,"Hahaha 😃 Nee , lieber nicht 😆",
2015-01-12T13:28:59+0000,Ja ich gehe auch arbeiten. Außerdem sind meine Lippen nicht aufgespritzt ,)
2015-01-24T18:44:58+0000,"Sollen die doch in die EUdSSR eintreten, solange wir hoffentlich austreten.",
2015-01-04T17:59:59+0000,"Genau, gute Idee, war streckenweise sehr verzerrt durch den Wind😃",
2014-12-24T01:08:16+0000,Hoffentlich ist der echt weg. Sowas hat mir noch gefehlt. Wahrscheinlich hat er noch gedacht er bekommt hier Applaus weil er so ein harter Kerl ist.,
2015-01-21T13:57:50+0000,"Liebe Menschen mit Migrationshintergrund ( wer hat sich das Wort ausgedacht?) Sei es drum. Ihr habt gewaltigen Denkfehler!!!!!!!!! Wir Deutschen sterben aus. Das wird so vermutlich kommen. Dann seid Ihr allein hier. Ihr könnt ein Handy bedienen. Damit kann man aber keinen Daimler bauen. Soll heissen, wenn wir nicht mehr da sind, werdet Ihr laufen müssen. Ihr werdet im Winter auch keine Heizung haben, da Ihr das System nicht nich unterhalten, geschweigedenn reparieren könnt. Und im Sommer nichts erfrischendes trinken....Nichts werdet Ihr haben. Ich sehe in ganz Europa ( ich arbeite dort) habt Ihr es nicht mal bis ins Büro geschafft. Is  so :-) . Was sagt Euch das? Pflegt uns Deutsche wo immer Ihr uns seht. Wir sind Euer Pfand und betet das es uns Deutschen gut geht. Grüße",
2014-12-27T09:51:27+0000,Und was machen jetzt Deine Nachbarn? Dich anzeigen? SAntifa rufen?,
2015-01-25T18:34:50+0000,"Ja klar Andra, Dein Account ist auch vom Januar 2015. :D",
2014-12-20T22:45:20+0000,"Es gibt noch andere Gründe die ich von Intern habe. Bei uns in Stuttgart stellen Moslems Hütten hin, wir müssten 200 Jahre ackern um solche Häuser hinstellen zu können. Ein Nachbar fragte wie sie das machen. Wir arbeiten 16 Stunden am Tag, die gerade mal 5. Die bekommen Zuschüsse aus Ankara zu Top Konditionen, allerdings nur unter einer Bedingung. Die Häuser dürfen danach nicht mehr in deutsche Hände verkauft werden.",
2015-01-18T13:31:33+0000,Ist der Spiegel nicht Teil der Lügenpresse? :D,
2015-01-12T19:06:27+0000,"Es gibt noch paar Deutsche, die den Nüschel zum denken nutzen.... Weiter so!",
2014-11-28T13:18:23+0000,Sehr gut geschrieben,
2014-12-27T15:51:48+0000,"Genau das ist auch der Grund, warum es so lange gedauert hat, bis endlich mal die Gemüter überkochen. Jeder hat gedacht, er ist alleine oder nur sein direktes Umfeld denkt noch so. Jeder hatte auch Angst den Mund aufzumachen, denn es war klar das man sofort diffamiert wird ..... Aber nun sehen die Menschen, sie sind viele, sehr viele ..... wahrscheinlich sogar die Mehrheit ...",
2015-01-09T21:42:31+0000,"Das Urteil besagt, dass der OB nicht sein Amt und dessen Ressourcen missbrauchen darf und das er Neutralität zu wahren hat. Schlussfolgernd darf sich auch Gauck und Merkel nicht gegen Pegida aussprechen, wenn sie als Amtsträger auftreten.",
2014-12-22T22:59:44+0000,http://citizengo.org/de/10403-radikale-muslimische-asylbewerber-ausweisen?m=5&tcid=9051976,
2014-12-24T10:56:09+0000,"Es reicht auch schon ein aufgeklärter Muslim von nebenan,wenn sie mich fragen",
2015-01-20T21:19:57+0000,Wie oft müsstet ihr anzeigen bekommen weil ihr euch im Internet beleidigt? Also Ball flach halten,
2015-01-08T10:41:20+0000,Warst du draußen und hast eine Umfrage gemacht oder wie kommst du zu diesem Ergebnis das die friedlichen Moslems das gut finden?,
2014-12-19T14:25:33+0000,Fabian Pillmaier auch diese Aussage ist zeitbedingt ,)
2015-01-13T21:48:41+0000,was hat so ein Spinner mit Pegida zu tun?,
2015-01-01T00:42:08+0000,a very happy new year to you too john. thanks for your support.,
2015-01-06T13:50:29+0000,wenn muddi das erfährt wird es eh wieder gelöscht.,
2015-01-18T22:15:08+0000,"die 40.000 hätte sie erwähnen können, ja, aber sie hat es insgesamt sehr gut gemacht.",
2015-01-27T00:06:34+0000,Ja ihr :D,
2015-01-19T11:40:00+0000,Wie wärs wenn die Mauer in deinem Kopf erst mal einreißt ? Kreide holen war wohl dein Hauptfach in der Schule !?,
2015-01-04T03:33:06+0000,"Was macht denn Deutschland eigentlich zu ""deinem"" Land?",
2015-01-15T21:03:42+0000,"Ihre eigene Bevölkerung vergessen, Probleme übersehen und verdrengen .. Aber noch 100 andere Sachen Befürworten ... Klasse Staat..",
2015-01-01T00:49:06+0000,Und auch nicht was Pegida heutzutage tun möchte ...,
2014-12-29T15:40:48+0000,das sehe ich ähnlich.,
2015-01-15T15:27:25+0000,Err:510,
2015-01-23T19:04:08+0000,"Haben wir in MD gehabt. Die Linken bewerfen uns mit Steinen, Urinflaschen und Essen...und die Polizei sprüht Gas zu UNS......Ohne Worte...",
2015-01-10T10:23:17+0000,Ja so ist es Roy,
2014-12-27T21:11:16+0000,"Dominic Bader einen Satz muss ich noch schreiben, ich glaube wenn dus wirklich ernst meinst findest du hier tasächlich sachliche Diskussion aber es ist sehr schwer ihr raus zufinden wer meint es ernst oder wer will nur provozieren und da gibs leider sehr viel anstatt wirkliches intresse an Informationen.",
2015-01-20T17:56:36+0000,"Nein, die SED-Bonzen waren 1989 viel kulanter. Der benimmt sich wie eine SED-Bonze 1953!",
2015-01-15T20:22:17+0000,Incident !,
2015-01-06T13:53:25+0000,"Natürlich gehört der Sender zu der Lügenpresse, aber warum sollte einem dieser Kommentar nicht zu denken geben. Und wenn man feststellt da KÖNNTE was dranne sein, darf ruhig überlegt werden. Und bitte die Lügenpresse lügt ja nicht weil die von Natur aus Lügner sind, die Ursache liegt im System. Also muss das System wech. Also warum nicht die Vertreter des Systems zum Rücktritt auffordern? MEMUWE sollte ganz Laut gefordert werden oder auch GAMUWE",
2015-01-20T15:31:07+0000,"Parteien sollten sich auf Ihre Arbeit und den Wahlkampf beschränken. Mit welchem Recht fordern Sie Gewerkschaften, Kirchen,Vereine Medien usw.auf sich Ihrer Meinung anzuschließen oder gar zu demonstrieren. Ich dachte bisher immer jeder Mensch hat das Recht frei zu entscheiden und nicht die Partei hat immer recht.",
2015-01-18T14:42:49+0000,Nicht mit mir... https://scontent-b-fra.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10922734_332896703577762_1612116039509784340_n.jpg?oh=1dfa163b7974f576d188874e694ecc27&oe=5523E012,
2014-12-30T01:38:42+0000,"laut lach,bist nur ein armes Würstchen",
2014-11-23T22:30:51+0000,"es fehlt ein Satzzeichen, es könnte dadurch anders interprediert werden",
2014-12-15T17:15:32+0000,Das sah man...,
2014-12-22T18:08:03+0000,wie meinst Du das Oliver? moechtest Du Moscheen? versteh ich grad nicht,
2015-01-06T21:09:29+0000,"..""Alter, alter, alter"".. Mehr kann er nicht sagen > lasst ihn reden, Freunde!!.. ;-)",
2015-01-12T22:13:56+0000,"Hab ich der Pegida doch schon angeboten. Ich hab auch dem Herrn Tillich schon einen Brief geschrieben, das war am 14.12., persönlich in der Staatskanzlei eingeworfen. Bis heute hat er nicht geantwortet. Kopien gingen auch an die Fraktionsgeschäftsführung der CDU im Sächsischen Landtag, das Bürgerbüro der Landeshauptstadt Dresden, meinen Wahlkreisabgeordeten Andreas Lämmel (CDU), den SPIEGEL, die SZ und die DNN. Antwort: NULL. Der Brief ist nachzulesen auf meiner Seite...",
2014-12-23T11:42:15+0000,die Politik macht uns langsam wieder zu dem...sie fällt uns Deutschen im eigenen Land in den Rücken..,
2015-01-18T13:56:16+0000,"Ist doch geschickt gemacht, somit wird jetzt jeder PEGIDA-Ableger torpediert und AUS der Widerstand. Folglich muss es also doch bei den Wahlen eine Antwort geben. Die wird aber ausfallen, weil der ""RUSH"" durch das gesamte Volk noch gar nicht wirklich erfolgte, der kommt frühestens im Sommer, doch das entfällt jetzt, denn A. haben viele jetzt Angst auf so eine DEMO zu gehen und B. der Staat wird diese listig mit der Terrorgefahr torpedieren. Bis zum Sommer werden wir wieder medial über Maischberger und CO mit BLA BLA ruhig gestellt! AUS DER TRAUM! :-(",
2015-01-14T20:02:54+0000,Fettes kind mit bart,
2015-01-16T22:39:47+0000,"Nö ist es nicht - als sich der AfD Politiker versprochen hat, hat die ganze antideutsche linksgrün versiffte Ecke geplärrt.",
2015-01-08T06:24:19+0000,http://www.spiegel.de/politik/ausland/charlie-hebdo-paris-die-polizei-hat-die-verdaechtigen-identifiziert-a-1011818.html,
2015-01-07T17:39:12+0000,"Du kommst an ihn und auch an andere, derzeit regierende Politiker NACH  einer Wahl nicht mehr heran. Es sei denn, die NÄCHSTE Wahl rückt näher. DANN biste wieder wichtig. Ich wähle nur noch AfD.",
2014-12-28T19:15:15+0000,"das nennt man zuckerbrot und peitsche,wobei ich eher zu almosen tendiere.schlimm ist das sich viele von almosen kaufen lassen!!!!",
2015-01-15T01:01:31+0000,Raus Islamofaschisten!!,
2015-01-23T19:08:03+0000,"Johann Schnee, schön wie du, nachdem ich das gepostet haben, deinen Beitrag bearbeitest. Nicht mit mir...",
2015-01-12T19:02:18+0000,Kein Problem! Ich empfehle einen Besuch in der christlich-evangelischen Gemeinde in Teheran! Gottesdienst allerdings an jedem 1. Freitag nur auf Englisch. Könnte für weltfremde Menschen ein Problem sein!!! Die christlichen Kirchen in Istanbul sind auch sehr schön!!,
2015-01-19T22:03:14+0000,Das wissen viele leute nicht. Die sind halt beim dummheit verteilen 2x gelaufen weil sie dachten es wird besser.,
2015-01-19T15:10:00+0000,"Politiker, denn sie wissen nicht was sie tun !",
2014-12-24T14:48:12+0000,Ach und weil man was nicht richtig schreibt Is man jetzt dumm wa?? Kunde werd erwachsen echt ..!,
2015-01-14T09:42:10+0000, https://zombiewoodproductions.wordpress.com/…/thomas-de-ma…/,
2014-12-16T13:30:04+0000,Alle verbl9,
2014-12-30T03:24:32+0000,Schade.,
2014-12-23T21:37:04+0000,"Ganz meine Meinung! So lange kein überzeugender Moderator gefunden ist, der die Anliegen der PEGIDA Bewegung auf sachliche und kompetente Art und Weise vertreten kann - auch gegenüber den Miedien - wäre eine Art Mahnwache mit einer wachsenden Menge an Teilnehmern sicherlich erfolgreicher. Letztlich wird uns doch nur das Wort im Munde umgedreht. Deswegen gab es ja auch die Verweigerung gegenüber den Medien. Nach meiner Ansicht wäre es Sehr hilfreich die AfD für die Sache restlos zu gewinnen, da deren Vorderungen ja so ziemlich mit dem übereinstimmen was die Bürger der PADIGA Bewegung wollen.",
2014-11-24T21:25:41+0000,Weiter so ! Und nächste Woche soll jeder wieder einen neuen mitbringen !,
2015-01-06T13:26:30+0000,Märchenstunde?,
2015-01-01T10:30:01+0000,good news - http://www.barenakedislam.com/2014/12/31/theres-a-rapidly-growing-anti-islamization-movement-in-the-czech-republic-and-it-has-the-support-of-the-czech-president/,
2015-01-15T13:53:49+0000,Lügenbaron! !!!!,
2015-01-25T16:17:39+0000,"""Mimimimi Wasser!"" Ihr Memmen. Wen wollt ihr eigentlich Anzeigen, wenn es regnet? Den Papst? Die USA? Den Mossad?",
2015-01-16T20:26:48+0000,"Aber nein, da sitzt Ihr zu Hause und glaubt durch Eure Posting Aktion ändert Ihr was?????",
2015-01-07T07:59:52+0000,Ich bin auch Patriot und liebe Deutschland aber kann das nicht unterstützen. Nur weil 20000 Leute einem Guru nachrennen und schreien wir sind das Volk muss es nicht richtig sein. Und zu behaupten man/frau sei Europäer macht es noch lange nicht richtig. Ihr müsst mal schauen was in Europa über Pegida gesagt wird. Achja alles Lügenpresse. Entschuldigung,
2014-12-17T19:44:49+0000,Na ein Glück auch keine antifanten im Freundeskreis 😃,
2015-01-19T21:25:51+0000,Sag nur handschar,) bzw. Mohammed Amin al-Husseini
2015-01-19T12:00:24+0000,"Is there any information in English someone might help me with, bitte?",
2015-01-19T16:24:26+0000,Naja links und rechts ist beides mist,
